Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SP_PIR_KEYWORDS	phosphoprotein	635	57.41410488245931	2.72574959497481E-54	5232, 5230, 29127, 51373, 332, 54107, 158, 8318, 6491, 64682, 6867, 29128, 2956, 112464, 1823, 79081, 79080, 85461, 1828, 79811, 51367, 23649, 57215, 207, 80829, 8727, 129831, 149501, 2023, 8208, 10728, 113457, 55215, 51491, 317, 821, 115353, 5347, 6749, 22920, 10733, 6745, 150468, 328, 5245, 59339, 23623, 100133012, 29015, 88745, 55388, 10606, 91137, 203068, 808, 8848, 10600, 147841, 5917, 55133, 10951, 55132, 983, 8467, 8833, 93100, 55339, 9493, 6396, 8364, 55131, 8500, 701, 8502, 91283, 708, 84823, 10657, 7398, 51133, 50848, 5116, 642590, 10055, 580, 10059, 5928, 60481, 8624, 3396, 7443, 2261, 10969, 400013, 8449, 91107, 90102, 8458, 56897, 9212, 84950, 645979, 51260, 9585, 339448, 55329, 9586, 9314, 729403, 55320, 10051, 6195, 9319, 5108, 2130, 10973, 865, 29102, 83596, 79866, 6790, 1808, 8487, 157313, 8813, 29109, 1802, 84986, 7374, 10635, 55355, 8520, 54505, 7272, 8819, 55143, 10036, 10981, 80196, 7465, 246184, 27436, 10988, 5901, 5902, 79876, 4999, 128061, 8803, 8914, 151579, 84168, 10785, 142, 2146, 79000, 2091, 3148, 3146, 7298, 54908, 10694, 3336, 9928, 644934, 4927, 9141, 79682, 4925, 23306, 23446, 2150, 1622, 3151, 3150, 9656, 56993, 9638, 56992, 93487, 81620, 283489, 4292, 79792, 6294, 4190, 23451, 9738, 9918, 9735, 79980, 54927, 11004, 4830, 9538, 23310, 9055, 81618, 29980, 1611, 4839, 9156, 65083, 11130, 81610, 113130, 3313, 9768, 3312, 54733, 6950, 1786, 9360, 3895, 23421, 2271, 54931, 9774, 3320, 10274, 1503, 11137, 29089, 2177, 29087, 79763, 4942, 54069, 9631, 55003, 4173, 4172, 4175, 890, 699, 4176, 2178, 4171, 9232, 3329, 3021, 2280, 994, 81542, 10285, 83540, 993, 2287, 991, 345041, 891, 892, 4953, 11051, 29899, 768211, 159090, 648, 10196, 79042, 24137, 4000, 647000, 641, 9406, 9790, 11198, 8260, 9833, 2194, 1665, 6259, 10199, 10197, 6117, 6119, 6118, 3190, 54853, 80142, 6731, 3054, 259266, 29889, 3306, 3301, 23211, 6839, 2618, 135112, 1660, 3308, 1854, 2805, 131566, 54865, 3187, 1653, 3189, 54962, 3182, 3183, 29078, 3184, 9688, 3185, 1655, 9787, 79650, 3181, 6742, 6741, 23603, 80777, 9782, 2030, 11073, 4706, 664, 113174, 80119, 667, 3070, 55835, 9126, 11177, 9129, 55839, 2521, 3655, 123169, 93323, 3670, 79677, 6231, 11164, 1736, 1874, 79077, 1870, 6229, 3161, 9667, 9133, 11168, 80010, 3667, 79921, 9131, 91663, 646753, 51574, 1479, 10342, 1478, 90390, 9862, 23279, 79901, 55646, 644745, 7167, 51776, 3925, 727803, 6611, 65057, 3099, 3858, 55854, 5743, 56339, 3856, 1982, 7884, 11339, 7073, 7175, 56647, 7172, 55723, 51593, 5757, 9984, 3848, 10328, 54888, 92140, 348235, 144455, 9879, 54478, 646347, 4784, 441377, 84790, 7184, 3945, 9891, 55872, 3837, 3839, 3838, 10212, 3833, 3832, 10213, 2305, 10492, 3835, 100131735, 1063, 1062, 3939, 1058, 23108, 10494, 114884, 9184, 10594, 286257, 644877, 9188, 79447, 10247, 64151, 7846, 23234, 51530, 23175, 10588, 10589, 10383, 7850, 86, 3619, 4841, 5411, 55795, 5603, 5706, 5707, 55893, 5702, 728026, 10376, 23165, 4747, 10436, 23360, 80324, 10572, 5501, 4751, 81892, 23028, 10432, 4085, 10460, 65981, 3608, 5710, 11104, 51659, 4735, 5713, 7965, 64965, 23155, 94104, 10262, 4678, 7083, 100132658, 728937, 54780, 4670, 30827, 4673, 5725, 11315, 100131971, 4522, 3978, 644191, 4664, 52, 2547, 10250, 55635, 8533, 51002, 54517, 10403, 22974, 6416, 23468, 10921, 100130561, 6418, 7804, 10137, 85012, 26973, 10808, 84946, 84131, 57165, 4686, 51014, 10535, 51018, 22985, 64328, 10914, 5939, 728823, 26354, 10147, 4691, 5932, 5931, 7517, 7514, 10528, 57559, 51203, 84128, 729342, 7419, 25983, 6678, 57698, 55165, 51808, 23198, 10946, 83461, 5422, 51406, 51512, 26147, 10112, 23190, 57418, 10019, 10940, 664709, 51514, 84722, 5427, 10412, 55076, 116988, 23590, 116987, 8562, 54545, 1111, 8560, 57819, 26271, 292, 498, 291, 51602, 7913, 6670, 10024, 51319, 64207, 7533, 397, 151246, 6574, 64422, 7919, 5818, 5891, 84108, 7022, 5783, 25923, 7027, 55082, 26121, 5685, 5684, 5683, 201799, 51322, 22929, 51729, 65110, 7019, 5887, 134492, 65117, 26499, 6647, 56683, 7037, 25936, 5983, 51053, 51720, 7314, 6502, 57122, 5687, 7307, 5689, 6446, 5597, 5277, 65109, 116064, 55692, 8697, 57706, 1033, 729686, 197259, 6643, 57019, 6431, 8402, 6627, 221150, 6434, 27341, 6629, 6622, 22826, 5099, 6624, 6430, 6625, 7155, 5093, 1017, 26099, 7153, 1019, 25957, 54443, 26097, 51747, 5393, 5997, 84259, 6428, 6631, 6427, 6426	1044	7263	19235	1.6108287530932777	1.390132293437153E-51	3.4753307335928825E-52	3.93612053769441E-51
GOTERM_BP_FAT	GO:0000279~M phase	110	9.945750452079565	2.5211131457983436E-50	332, 10403, 22974, 54908, 64682, 3925, 2956, 727803, 56992, 4292, 7283, 9918, 9735, 79980, 11339, 11004, 29901, 55055, 23310, 9055, 9156, 8438, 11130, 81610, 79023, 51203, 113130, 348235, 55165, 10274, 83461, 5347, 2177, 54069, 85444, 55872, 890, 699, 3838, 10592, 1111, 3833, 3832, 3835, 1063, 26271, 1062, 9232, 57405, 994, 899, 83540, 993, 991, 9184, 203068, 151246, 891, 10600, 220134, 147841, 64151, 51530, 983, 647000, 9493, 6117, 701, 132625, 5889, 259266, 5116, 3619, 3306, 25936, 9212, 54962, 9585, 55329, 4751, 9787, 4085, 55320, 10051, 10460, 9319, 8697, 11104, 4735, 79866, 6790, 3070, 9126, 157313, 84057, 7272, 93323, 55143, 221150, 8089, 11065, 1017, 7465, 246184, 27436, 79075, 5901, 5902, 54443, 9133, 8914, 1164	859	329	13528	5.2654709123141	6.867512209154688E-47	1.716878052288672E-47	4.49090271150759E-47
GOTERM_BP_FAT	GO:0022403~cell cycle phase	123	11.12115732368897	3.8766074803502756E-50	332, 10403, 22974, 54908, 64682, 3925, 2956, 727803, 56992, 4292, 7283, 9918, 207, 79980, 9735, 11339, 11004, 29901, 55055, 23310, 9055, 5932, 9156, 8438, 11130, 81610, 79023, 51203, 113130, 348235, 55165, 10274, 5347, 83461, 5422, 51512, 2177, 54069, 85444, 890, 55872, 699, 3838, 10592, 1111, 3833, 3832, 3835, 1063, 1062, 26271, 9232, 57405, 994, 899, 83540, 993, 9184, 991, 203068, 151246, 891, 10600, 220134, 147841, 64151, 51530, 641, 983, 647000, 9493, 6117, 701, 10657, 5889, 132625, 259266, 5116, 3619, 3306, 25936, 6502, 9212, 54962, 9585, 55329, 4751, 9787, 586, 4085, 55320, 10051, 10460, 9319, 8099, 8697, 2935, 11104, 4735, 79866, 6790, 3070, 1033, 9126, 157313, 84057, 7272, 93323, 55143, 221150, 8089, 11065, 1017, 7465, 1019, 246184, 27436, 1874, 79075, 5901, 5902, 54443, 9133, 8914, 1164	859	414	13528	4.67891548986857	1.055987877647415E-46	2.1119757552948299E-47	6.905468353917421E-47
SP_PIR_KEYWORDS	mitosis	76	6.871609403254973	1.177512379806476E-46	220134, 147841, 64151, 332, 10403, 51530, 54908, 983, 64682, 9493, 701, 259266, 3619, 25936, 9918, 79980, 9735, 9212, 11339, 11004, 54962, 9585, 4751, 55055, 23310, 55320, 4085, 10051, 11130, 81610, 79023, 8697, 51203, 113130, 11104, 4735, 79866, 3070, 348235, 55165, 9126, 157313, 10274, 5347, 83461, 54069, 85444, 93323, 55143, 221150, 890, 11065, 699, 10592, 1017, 3833, 3832, 7465, 246184, 1063, 26271, 1062, 5901, 54443, 9232, 57405, 899, 994, 9133, 83540, 993, 8914, 991, 9184, 891, 10600	1044	183	19235	7.6516341100852125	6.005313137013027E-44	1.2010626274026055E-44	1.7003875448025239E-43
GOTERM_BP_FAT	GO:0000280~nuclear division	87	7.866184448462929	2.5807983132043656E-46	220134, 147841, 64151, 332, 10403, 51530, 22974, 54908, 983, 647000, 64682, 9493, 701, 259266, 56992, 3619, 25936, 9918, 79980, 9735, 9212, 54962, 11339, 11004, 29901, 9585, 4751, 55055, 23310, 9787, 55320, 4085, 10051, 11130, 81610, 79023, 8697, 51203, 113130, 11104, 4735, 79866, 6790, 3070, 348235, 55165, 9126, 157313, 10274, 5347, 83461, 54069, 85444, 93323, 55143, 221150, 8089, 55872, 890, 11065, 699, 10592, 1017, 3833, 3832, 7465, 246184, 3835, 27436, 1063, 26271, 79075, 1062, 5901, 54443, 9232, 57405, 994, 899, 9133, 83540, 993, 8914, 991, 9184, 203068, 891, 10600	859	220	13528	6.227833633188697	7.030094605168692E-43	1.171682434194782E-43	4.597220938671334E-43
GOTERM_BP_FAT	GO:0007067~mitosis	87	7.866184448462929	2.5807983132043656E-46	220134, 147841, 64151, 332, 10403, 51530, 22974, 54908, 983, 647000, 64682, 9493, 701, 259266, 56992, 3619, 25936, 9918, 79980, 9735, 9212, 54962, 11339, 11004, 29901, 9585, 4751, 55055, 23310, 9787, 55320, 4085, 10051, 11130, 81610, 79023, 8697, 51203, 113130, 11104, 4735, 79866, 6790, 3070, 348235, 55165, 9126, 157313, 10274, 5347, 83461, 54069, 85444, 93323, 55143, 221150, 8089, 55872, 890, 11065, 699, 10592, 1017, 3833, 3832, 7465, 246184, 3835, 27436, 1063, 26271, 79075, 1062, 5901, 54443, 9232, 57405, 994, 899, 9133, 83540, 993, 8914, 991, 9184, 203068, 891, 10600	859	220	13528	6.227833633188697	7.030094605168692E-43	1.171682434194782E-43	4.597220938671334E-43
GOTERM_CC_FAT	GO:0005654~nucleoplasm	172	15.551537070524413	3.775846043849385E-46	2146, 5437, 22976, 51574, 3148, 3146, 90390, 9862, 8318, 23468, 64682, 100130561, 10921, 6418, 53371, 65057, 9656, 5441, 81620, 55759, 23649, 4686, 23451, 4116, 56339, 207, 10001, 11339, 10721, 7175, 26354, 4691, 8208, 5931, 55215, 112495, 51593, 7514, 9984, 138151, 5557, 9360, 729342, 23421, 144455, 51808, 23198, 10946, 9879, 5347, 5422, 6749, 2177, 10112, 664709, 4173, 5427, 4172, 4175, 4174, 3837, 890, 328, 4176, 3838, 5245, 1111, 10492, 100133012, 26271, 4171, 994, 55388, 10285, 993, 51319, 991, 10594, 808, 891, 7919, 11051, 100130932, 7027, 10951, 3622, 26121, 641, 983, 11198, 8467, 51322, 51729, 5984, 51728, 5985, 9493, 5887, 8364, 6117, 100130003, 6119, 6118, 3190, 86, 7398, 3054, 5411, 5928, 10236, 5983, 51053, 7314, 7979, 8458, 7307, 3187, 10572, 9585, 5501, 3185, 9314, 23028, 9014, 3181, 10432, 6195, 7004, 6637, 8697, 11073, 6636, 56943, 664, 54433, 8487, 729686, 9129, 9128, 10465, 5111, 8819, 123169, 10038, 6628, 30827, 8089, 11065, 1017, 7155, 80196, 1736, 7465, 246184, 7153, 1019, 1874, 79075, 25957, 6996, 5901, 51747, 1870, 5725, 4999, 5001, 3978, 2547, 10250, 6631, 10785, 1163, 6427, 142, 6426, 9519	773	882	12782	3.2246247356208544	1.8690437917054457E-43	3.7380875834108913E-44	5.429691112142051E-43
GOTERM_BP_FAT	GO:0048285~organelle fission	88	7.956600361663653	1.1656719869109811E-45	220134, 147841, 64151, 332, 10403, 51530, 22974, 54908, 983, 647000, 64682, 9493, 701, 259266, 56992, 3619, 10059, 25936, 9918, 79980, 9735, 9212, 54962, 11339, 11004, 29901, 9585, 4751, 55055, 23310, 9787, 55320, 4085, 10051, 11130, 81610, 79023, 8697, 51203, 113130, 11104, 4735, 79866, 6790, 3070, 348235, 55165, 9126, 157313, 10274, 5347, 83461, 54069, 85444, 93323, 55143, 221150, 8089, 55872, 890, 11065, 699, 10592, 1017, 3833, 3832, 7465, 246184, 3835, 27436, 1063, 26271, 79075, 1062, 5901, 54443, 9232, 57405, 994, 899, 9133, 83540, 993, 8914, 991, 9184, 203068, 891, 10600	859	229	13528	6.051842550747035	3.1752904923455124E-42	4.536129274779304E-43	2.076431791834261E-42
GOTERM_BP_FAT	GO:0000087~M phase of mitotic cell cycle	87	7.866184448462929	1.43467182688645E-45	220134, 147841, 64151, 332, 10403, 51530, 22974, 54908, 983, 647000, 64682, 9493, 701, 259266, 56992, 3619, 25936, 9918, 79980, 9735, 9212, 54962, 11339, 11004, 29901, 9585, 4751, 55055, 23310, 9787, 55320, 4085, 10051, 11130, 81610, 79023, 8697, 51203, 113130, 11104, 4735, 79866, 6790, 3070, 348235, 55165, 9126, 157313, 10274, 5347, 83461, 54069, 85444, 93323, 55143, 221150, 8089, 55872, 890, 11065, 699, 10592, 1017, 3833, 3832, 7465, 246184, 3835, 27436, 1063, 26271, 79075, 1062, 5901, 54443, 9232, 57405, 994, 899, 9133, 83540, 993, 8914, 991, 9184, 203068, 891, 10600	859	224	13528	6.116622318310327	3.9080460564386895E-42	4.885057570548362E-43	2.555605887116048E-42
SP_PIR_KEYWORDS	cell division	88	7.956600361663653	6.200658771319105E-45	220134, 147841, 64151, 29127, 332, 10403, 51530, 54908, 983, 64682, 6867, 9493, 701, 259266, 3619, 25936, 55752, 9918, 79980, 9735, 9212, 54962, 11339, 11004, 9585, 5501, 4751, 55055, 23310, 9055, 55320, 4085, 10051, 11130, 81610, 79023, 8697, 51203, 113130, 11104, 4735, 84552, 79866, 3070, 348235, 55165, 9126, 157313, 10274, 5347, 83461, 54069, 85444, 93323, 55143, 221150, 4174, 890, 11065, 699, 10592, 1017, 3833, 3832, 7465, 1019, 246184, 1063, 26271, 1062, 5901, 54443, 9232, 57405, 994, 899, 9133, 83540, 993, 8914, 3978, 991, 9184, 891, 151246, 10600, 1163, 1164	1044	264	19235	6.141443167305237	3.1623359733727434E-42	5.270559955621239E-43	8.954065473226153E-42
GOTERM_CC_FAT	GO:0005694~chromosome	115	10.397830018083184	6.397210046224995E-41	3148, 3146, 332, 10403, 54908, 23279, 387103, 23468, 79682, 100130561, 2956, 65057, 3151, 3150, 23649, 4292, 7283, 9918, 79980, 9735, 11339, 11004, 7175, 55055, 23310, 79019, 10728, 201254, 55215, 65083, 55723, 11130, 79023, 7514, 113130, 5557, 6950, 23421, 348235, 10274, 5422, 6749, 2177, 54069, 4172, 699, 4176, 329, 10592, 1111, 3835, 1063, 1062, 3015, 4171, 57405, 3021, 1058, 83540, 9184, 151246, 220134, 147841, 64151, 10951, 3622, 641, 11198, 8467, 378708, 5984, 5985, 8364, 6396, 6117, 6119, 701, 6118, 3619, 5928, 6839, 25936, 5983, 401541, 57122, 400013, 9212, 54962, 3184, 4751, 9314, 4085, 55320, 10051, 11073, 80119, 3070, 9126, 11177, 55839, 55355, 5111, 55143, 221150, 79677, 64105, 7155, 1017, 7153, 79075, 5901, 10357, 4999, 646993, 5001, 8914, 2547	773	460	12782	4.133893919793015	3.166618972881373E-38	5.277698288135621E-39	9.199229557326527E-38
GOTERM_CC_FAT	GO:0043228~non-membrane-bounded organelle	312	28.20976491862568	1.150669737447211E-39	646753, 1478, 29127, 51373, 332, 8318, 51081, 23279, 55646, 6867, 3925, 2956, 727803, 65057, 85461, 3858, 51367, 55759, 23649, 55752, 207, 3856, 11339, 8727, 29901, 7175, 149501, 10728, 113457, 55215, 55723, 441502, 11340, 51491, 3848, 54888, 5612, 92140, 348235, 5347, 441377, 84790, 6749, 22920, 10733, 284085, 85444, 328, 329, 10592, 10884, 3833, 3832, 51388, 3835, 1063, 1062, 1058, 9184, 203068, 808, 9188, 5917, 147841, 7846, 64151, 11222, 10951, 3622, 28977, 983, 8467, 10383, 378708, 4254, 55272, 9493, 8364, 6396, 4860, 55131, 701, 84823, 64983, 64981, 5116, 3619, 5411, 5928, 5705, 7443, 10969, 10376, 400013, 4747, 10436, 10576, 9212, 645979, 9585, 65003, 55329, 4751, 9314, 65008, 10432, 51121, 4085, 55320, 56604, 10051, 5108, 3608, 29102, 11104, 4735, 6790, 1808, 64968, 116832, 64965, 29109, 84154, 55355, 51258, 5111, 7272, 729608, 100132658, 728937, 10038, 55143, 4670, 27436, 5901, 10987, 5902, 5725, 10357, 4999, 100131971, 7756, 467, 5001, 8914, 644191, 2547, 142, 30834, 5437, 2091, 3148, 3146, 10403, 10799, 22974, 54908, 9928, 644934, 387103, 23468, 79682, 51637, 100130561, 64216, 3151, 9656, 3150, 9638, 56992, 51010, 84131, 4292, 7283, 6294, 3885, 9738, 9918, 22985, 9735, 79980, 10914, 11004, 4830, 55055, 23310, 79019, 728823, 26354, 80179, 4691, 4692, 9055, 4839, 201254, 9801, 65083, 81610, 11130, 51023, 79023, 10528, 7514, 51203, 113130, 5557, 3313, 84128, 6950, 729342, 23421, 28998, 55165, 10274, 5422, 51512, 51406, 2177, 10112, 664709, 10940, 54069, 63875, 55003, 4173, 84722, 10412, 4172, 4176, 699, 1111, 26271, 3015, 4171, 292, 3021, 51602, 57405, 994, 29093, 83540, 51318, 991, 397, 219927, 891, 151246, 4957, 84916, 11051, 220134, 5783, 29899, 7705, 25926, 10196, 79042, 24137, 5684, 4000, 641, 647000, 11198, 9790, 10199, 5984, 55813, 5985, 7019, 6117, 6119, 3190, 6118, 54853, 54148, 259266, 26499, 29889, 6839, 25936, 55299, 5983, 7314, 1660, 57122, 401541, 3187, 54962, 3184, 3185, 1655, 9787, 29074, 3181, 6742, 6741, 23603, 11073, 54433, 667, 80119, 3070, 55835, 729686, 9126, 11177, 55839, 2521, 93323, 221150, 6622, 79677, 6624, 9933, 64105, 1017, 6231, 7155, 7153, 1736, 79075, 54443, 6229, 5393, 6228, 79929, 9133, 646993	773	2596	12782	1.9873265068958712	5.695815200363695E-37	8.136878857662421E-38	1.6546705490297175E-36
GOTERM_CC_FAT	GO:0043232~intracellular non-membrane-bounded organelle	312	28.20976491862568	1.150669737447211E-39	646753, 1478, 29127, 51373, 332, 8318, 51081, 23279, 55646, 6867, 3925, 2956, 727803, 65057, 85461, 3858, 51367, 55759, 23649, 55752, 207, 3856, 11339, 8727, 29901, 7175, 149501, 10728, 113457, 55215, 55723, 441502, 11340, 51491, 3848, 54888, 5612, 92140, 348235, 5347, 441377, 84790, 6749, 22920, 10733, 284085, 85444, 328, 329, 10592, 10884, 3833, 3832, 51388, 3835, 1063, 1062, 1058, 9184, 203068, 808, 9188, 5917, 147841, 7846, 64151, 11222, 10951, 3622, 28977, 983, 8467, 10383, 378708, 4254, 55272, 9493, 8364, 6396, 4860, 55131, 701, 84823, 64983, 64981, 5116, 3619, 5411, 5928, 5705, 7443, 10969, 10376, 400013, 4747, 10436, 10576, 9212, 645979, 9585, 65003, 55329, 4751, 9314, 65008, 10432, 51121, 4085, 55320, 56604, 10051, 5108, 3608, 29102, 11104, 4735, 6790, 1808, 64968, 116832, 64965, 29109, 84154, 55355, 51258, 5111, 7272, 729608, 100132658, 728937, 10038, 55143, 4670, 27436, 5901, 10987, 5902, 5725, 10357, 4999, 100131971, 7756, 467, 5001, 8914, 644191, 2547, 142, 30834, 5437, 2091, 3148, 3146, 10403, 10799, 22974, 54908, 9928, 644934, 387103, 23468, 79682, 51637, 100130561, 64216, 3151, 9656, 3150, 9638, 56992, 51010, 84131, 4292, 7283, 6294, 3885, 9738, 9918, 22985, 9735, 79980, 10914, 11004, 4830, 55055, 23310, 79019, 728823, 26354, 80179, 4691, 4692, 9055, 4839, 201254, 9801, 65083, 81610, 11130, 51023, 79023, 10528, 7514, 51203, 113130, 5557, 3313, 84128, 6950, 729342, 23421, 28998, 55165, 10274, 5422, 51512, 51406, 2177, 10112, 664709, 10940, 54069, 63875, 55003, 4173, 84722, 10412, 4172, 4176, 699, 1111, 26271, 3015, 4171, 292, 3021, 51602, 57405, 994, 29093, 83540, 51318, 991, 397, 219927, 891, 151246, 4957, 84916, 11051, 220134, 5783, 29899, 7705, 25926, 10196, 79042, 24137, 5684, 4000, 641, 647000, 11198, 9790, 10199, 5984, 55813, 5985, 7019, 6117, 6119, 3190, 6118, 54853, 54148, 259266, 26499, 29889, 6839, 25936, 55299, 5983, 7314, 1660, 57122, 401541, 3187, 54962, 3184, 3185, 1655, 9787, 29074, 3181, 6742, 6741, 23603, 11073, 54433, 667, 80119, 3070, 55835, 729686, 9126, 11177, 55839, 2521, 93323, 221150, 6622, 79677, 6624, 9933, 64105, 1017, 6231, 7155, 7153, 1736, 79075, 54443, 6229, 5393, 6228, 79929, 9133, 646993	773	2596	12782	1.9873265068958712	5.695815200363695E-37	8.136878857662421E-38	1.6546705490297175E-36
GOTERM_BP_FAT	GO:0006259~DNA metabolic process	117	10.57866184448463	7.651758773241898E-36	8883, 3148, 3146, 7298, 54107, 8318, 5538, 644745, 100130561, 6418, 29128, 2956, 65057, 9656, 81620, 23649, 4292, 10535, 26255, 10721, 56647, 8208, 285636, 10728, 5932, 9156, 5931, 8438, 55215, 7517, 317, 5557, 1786, 7336, 5422, 4784, 6749, 2177, 51514, 4173, 5427, 4172, 4175, 4174, 4176, 328, 3838, 2178, 5245, 1111, 3835, 1063, 4171, 3329, 9232, 55388, 81542, 993, 345041, 641, 11198, 5984, 5985, 55339, 5887, 7019, 6117, 6119, 6118, 5889, 7398, 6647, 580, 4841, 64785, 5928, 5983, 7979, 51720, 1854, 91419, 56897, 54962, 10432, 6742, 9319, 8099, 11073, 6240, 51659, 664, 3070, 9126, 84057, 7374, 4678, 10635, 7083, 5111, 10038, 10036, 79677, 4673, 1017, 7155, 1736, 7153, 79075, 5901, 6996, 4999, 2237, 4521, 11168, 5001, 80010, 3978, 2547, 9131, 142	859	506	13528	3.6414619444431664	2.084339089831093E-32	2.3159323220345478E-33	1.363021103587655E-32
GOTERM_BP_FAT	GO:0006396~RNA processing	122	11.030741410488245	9.091882399820886E-36	5437, 51574, 2091, 1479, 23658, 1478, 54517, 10799, 10921, 57570, 11157, 64216, 5441, 51367, 51010, 55759, 4292, 4686, 23451, 4116, 7884, 10914, 5939, 10147, 4839, 11340, 51593, 9984, 10528, 54888, 9360, 54931, 51808, 10946, 9879, 79622, 10940, 664709, 84321, 10412, 9991, 10212, 57819, 100131735, 10492, 51602, 10285, 51319, 10594, 7919, 11051, 100130932, 79042, 9410, 26121, 9406, 51729, 1665, 10199, 55813, 55272, 100130003, 55131, 3190, 54853, 10657, 4154, 9692, 4841, 5411, 10236, 647302, 1660, 8449, 8458, 10436, 7307, 1653, 3187, 84950, 3189, 80324, 3183, 3184, 3185, 1655, 3181, 65008, 10432, 6741, 65109, 6637, 6636, 29102, 51654, 54433, 8487, 9129, 27258, 9128, 10262, 728554, 10465, 84844, 100132658, 2521, 6431, 6627, 6628, 4670, 6629, 6434, 22826, 6430, 6625, 5093, 1736, 51747, 5725, 5393, 6229, 6428, 10250, 6631, 10785, 6427, 6426	859	547	13528	3.512472519170074	2.4766287657112093E-32	2.4766287657112093E-33	1.6195528308640886E-32
GOTERM_BP_FAT	GO:0051301~cell division	88	7.956600361663653	9.671296253821458E-36	2054, 220134, 147841, 64151, 29127, 332, 10403, 51530, 983, 64682, 6867, 9493, 701, 259266, 3619, 25936, 55752, 9918, 79980, 9735, 9212, 11339, 54962, 29901, 9585, 5501, 4751, 55055, 23310, 9055, 55320, 4085, 10051, 11130, 81610, 79023, 8697, 51203, 113130, 11104, 4735, 84552, 79866, 3070, 348235, 55165, 55835, 9126, 157313, 10274, 5347, 83461, 54069, 85444, 93323, 55143, 221150, 4174, 890, 11065, 699, 10592, 1017, 3833, 3832, 7465, 1019, 246184, 1063, 26271, 1062, 5901, 54443, 9232, 57405, 994, 899, 9133, 83540, 993, 8914, 3978, 991, 891, 151246, 10600, 1163, 1164	859	295	13528	4.697870997020579	2.634461099540965E-32	2.394964635946332E-33	1.72276482880051E-32
GOTERM_CC_FAT	GO:0044427~chromosomal part	98	8.860759493670885	2.591608651441395E-35	332, 10403, 54908, 23279, 387103, 79682, 23468, 2956, 65057, 3151, 3150, 23649, 4292, 9918, 9735, 79980, 11339, 11004, 7175, 55055, 23310, 79019, 10728, 201254, 55723, 11130, 79023, 7514, 113130, 5557, 6950, 23421, 348235, 10274, 5422, 54069, 4172, 4176, 699, 329, 10592, 1111, 3835, 1063, 1062, 3015, 4171, 57405, 3021, 1058, 83540, 9184, 151246, 220134, 147841, 64151, 10951, 3622, 641, 378708, 5984, 5985, 6117, 6396, 8364, 701, 6119, 6118, 3619, 6839, 5928, 25936, 5983, 57122, 401541, 400013, 9212, 54962, 9314, 55320, 4085, 10051, 80119, 3070, 9126, 55839, 55355, 5111, 55143, 221150, 64105, 7155, 1017, 79075, 5901, 4999, 5001, 8914, 2547	773	386	12782	4.198151338235393	1.2828462824634904E-32	1.603557853079363E-33	3.726750057461584E-32
GOTERM_BP_FAT	GO:0008380~RNA splicing	84	7.59493670886076	8.427846268417172E-34	11051, 5437, 1479, 23658, 1478, 100130932, 9410, 79042, 26121, 9406, 51729, 1665, 10921, 10199, 100130003, 55131, 11157, 3190, 4154, 5441, 4841, 5411, 4686, 647302, 10236, 23451, 4116, 1660, 8449, 8458, 3187, 7307, 1653, 84950, 10914, 3189, 3183, 3184, 3185, 1655, 3181, 10147, 10432, 65109, 6637, 6636, 9984, 9360, 8487, 51808, 10946, 9879, 9129, 27258, 9128, 10262, 728554, 10465, 84844, 79622, 2521, 664709, 84321, 6431, 6627, 6628, 4670, 6434, 6629, 22826, 6625, 6430, 5093, 10212, 57819, 100131735, 10492, 5725, 51747, 10285, 51319, 10594, 6428, 10250, 6631, 7919, 6427, 6426	859	284	13528	4.658020298742397	2.2957453235168377E-30	1.913121102930698E-31	1.5012669194193796E-30
GOTERM_CC_FAT	GO:0030529~ribonucleoprotein complex	111	10.03616636528029	4.138588866007259E-33	646753, 51574, 2091, 23658, 51373, 10799, 51081, 644934, 11157, 51367, 55759, 4686, 23451, 4116, 7884, 728823, 4691, 10728, 9801, 65083, 441502, 51023, 10528, 7514, 3312, 729342, 28998, 10946, 441377, 79622, 10940, 664709, 63875, 811, 10412, 328, 10884, 57819, 10492, 100131735, 51602, 29093, 10285, 51318, 10594, 219927, 7919, 100130932, 6726, 11222, 10196, 9410, 26121, 28977, 51322, 1665, 10199, 55272, 100130003, 55131, 3190, 54148, 64983, 6731, 64981, 5411, 10236, 647302, 7314, 1660, 8458, 10436, 7307, 3187, 1653, 84950, 3189, 645979, 3182, 3183, 65003, 3184, 3185, 1655, 29074, 3181, 65008, 10432, 6741, 51121, 6637, 653226, 3608, 6636, 54433, 8487, 64968, 116832, 729686, 64965, 9129, 27258, 9128, 10262, 51258, 10465, 84844, 100132658, 728937, 6627, 6628, 4670, 6629, 6625, 6231, 5093, 1736, 5725, 6229, 6228, 100131971, 644191, 10250, 6631, 6426	773	515	12782	3.563978447355531	2.0486014886735932E-30	2.2762238763039924E-31	5.9513176442068995E-30
